State_Name,Season,Crop,Area,Production,soil_type
Karnataka,Whole Year ,Arecanut,1,11, Laterite
Karnataka,Whole Year ,Arecanut,4,32, Laterite
Karnataka,Whole Year ,Arecanut,2,22, Laterite
Karnataka,Whole Year ,Arecanut,7,65, Laterite
Karnataka,Whole Year ,Arecanut,64,92, Laterite
Karnataka,Whole Year ,Arecanut,6,40, Laterite
Karnataka,Whole Year ,Arecanut,19,27, Laterite
Karnataka,Whole Year ,Arecanut,26,37, Laterite
Karnataka,Whole Year ,Arecanut,30,43, Laterite
Karnataka,Whole Year ,Arecanut,32,46, Laterite
Karnataka,Whole Year ,Arecanut,58,389, Laterite
Karnataka,Whole Year ,Arecanut,62,89, Laterite
Karnataka,Whole Year ,Arecanut,62,416, Laterite
Karnataka,Whole Year ,Arecanut,62,416, Laterite
Karnataka,Whole Year ,Arecanut,74,496, Laterite
Karnataka,Whole Year ,Arecanut,103,1114, Laterite
Karnataka,Whole Year ,Arecanut,108,875, Laterite
Karnataka,Whole Year ,Arecanut,132,1059, Laterite
Karnataka,Whole Year ,Arecanut,10,111, Laterite
Karnataka,Whole Year ,Arecanut,1,9, Laterite
Karnataka,Whole Year ,Arecanut,762,1066, Laterite
Karnataka,Whole Year ,Arecanut,81,546, Laterite
Karnataka,Whole Year ,Arecanut,81,113, Laterite
Karnataka,Whole Year ,Arecanut,81,113, Laterite
Karnataka,Whole Year ,Arecanut,216,302, Laterite
Karnataka,Whole Year ,Arecanut,233,326, Laterite
Karnataka,Whole Year ,Arecanut,274,1845, Laterite
Karnataka,Whole Year ,Arecanut,247,346, Laterite
Karnataka,Whole Year ,Arecanut,326,2196, Laterite
Karnataka,Whole Year ,Arecanut,315,2122, Laterite
Karnataka,Whole Year ,Arecanut,384,2586, Laterite
Karnataka,Whole Year ,Arecanut,383,4141, Laterite
Karnataka,Whole Year ,Arecanut,401,3247, Laterite
Karnataka,Whole Year ,Arecanut,346,2777, Laterite
Karnataka,Whole Year ,Arecanut,464,5168, Laterite
Karnataka,Whole Year ,Arecanut,231,2137, Laterite
Karnataka,Whole Year ,Arecanut,174,610, Laterite
Karnataka,Whole Year ,Arecanut,329,234, Laterite
Karnataka,Whole Year ,Arecanut,279,198, Laterite
Karnataka,Whole Year ,Arecanut,309,219, Laterite
Karnataka,Whole Year ,Arecanut,309,219, Laterite
Karnataka,Whole Year ,Arecanut,311,1091, Laterite
Karnataka,Whole Year ,Arecanut,311,221, Laterite
Karnataka,Whole Year ,Arecanut,317,1112, Laterite
Karnataka,Whole Year ,Arecanut,317,1112, Laterite
Karnataka,Whole Year ,Arecanut,331,1161, Laterite
Karnataka,Whole Year ,Arecanut,332,3590, Laterite
Karnataka,Whole Year ,Arecanut,332,2689, Laterite
Karnataka,Whole Year ,Arecanut,332,2665, Laterite
Karnataka,Whole Year ,Arecanut,297,3308, Laterite
Karnataka,Whole Year ,Arecanut,300,2776, Laterite
Karnataka,Whole Year ,Arecanut,296,3201, Laterite
Karnataka,Whole Year ,Arecanut,159,1288, Laterite
Karnataka,Whole Year ,Arecanut,159,1276, Laterite
Karnataka,Whole Year ,Arecanut,159,1771, Laterite
Karnataka,Whole Year ,Arecanut,140,1295, Laterite
Karnataka,Whole Year ,Arecanut,12478,14293, Laterite
Karnataka,Whole Year ,Arecanut,12622,76737, Laterite
Karnataka,Whole Year ,Arecanut,14186,16249, Laterite
Karnataka,Whole Year ,Arecanut,15796,18093, Laterite
Karnataka,Whole Year ,Arecanut,16347,18724, Laterite
Karnataka,Whole Year ,Arecanut,16616,19032, Laterite
Karnataka,Whole Year ,Arecanut,18192,110600, Laterite
Karnataka,Whole Year ,Arecanut,19046,21816, Laterite
Karnataka,Whole Year ,Arecanut,19453,118266, Laterite
Karnataka,Whole Year ,Arecanut,19751,120078, Laterite
Karnataka,Whole Year ,Arecanut,20563,125015, Laterite
Karnataka,Whole Year ,Arecanut,21517,232659, Laterite
Karnataka,Whole Year ,Arecanut,23085,120327, Laterite
Karnataka,Whole Year ,Arecanut,26470,137971, Laterite
Karnataka,Whole Year ,Arecanut,26814,298667, Laterite
Karnataka,Whole Year ,Arecanut,27765,147882, Laterite
Karnataka,Whole Year ,Arecanut,7524,7248, Laterite
Karnataka,Whole Year ,Arecanut,6113,28613, Laterite
Karnataka,Whole Year ,Arecanut,9827,9466, Laterite
Karnataka,Whole Year ,Arecanut,12153,11707, Laterite
Karnataka,Whole Year ,Arecanut,14366,13838, Laterite
Karnataka,Whole Year ,Arecanut,14498,13965, Laterite
Karnataka,Whole Year ,Arecanut,12688,59389, Laterite
Karnataka,Whole Year ,Arecanut,14820,14276, Laterite
Karnataka,Whole Year ,Arecanut,15318,71699, Laterite
Karnataka,Whole Year ,Arecanut,15465,72387, Laterite
Karnataka,Whole Year ,Arecanut,16545,77443, Laterite
Karnataka,Whole Year ,Arecanut,16229,160667, Laterite
Karnataka,Whole Year ,Arecanut,16363,132511, Laterite
Karnataka,Whole Year ,Arecanut,17251,138455, Laterite
Karnataka,Whole Year ,Arecanut,16848,217251, Laterite
Karnataka,Whole Year ,Arecanut,17190,194006, Laterite
Karnataka,Whole Year ,Arecanut,24727,44112, Laterite
Karnataka,Whole Year ,Arecanut,21698,181622, Laterite
Karnataka,Whole Year ,Arecanut,25447,45397, Laterite
Karnataka,Whole Year ,Arecanut,25578,45631, Laterite
Karnataka,Whole Year ,Arecanut,27092,48332, Laterite
Karnataka,Whole Year ,Arecanut,27209,48540, Laterite
Karnataka,Whole Year ,Arecanut,27338,228831, Laterite
Karnataka,Whole Year ,Arecanut,27481,49026, Laterite
Karnataka,Whole Year ,Arecanut,27532,230455, Laterite
Karnataka,Whole Year ,Arecanut,27575,230815, Laterite
Karnataka,Whole Year ,Arecanut,27645,231401, Laterite
Karnataka,Whole Year ,Arecanut,27668,339926, Laterite
Karnataka,Whole Year ,Arecanut,27734,342934, Laterite
Karnataka,Whole Year ,Arecanut,27921,345246, Laterite
Karnataka,Whole Year ,Arecanut,28232,357756, Laterite
Karnataka,Whole Year ,Arecanut,35183,447929, Laterite
Karnataka,Whole Year ,Arecanut,12332,57723, Laterite
Karnataka,Whole Year ,Arecanut,14476,13944, Laterite
Karnataka,Whole Year ,Arecanut,19487,18771, Laterite
Karnataka,Whole Year ,Arecanut,21235,20455, Laterite
Karnataka,Whole Year ,Arecanut,22015,21206, Laterite
Karnataka,Whole Year ,Arecanut,23241,108785, Laterite
Karnataka,Whole Year ,Arecanut,22779,21942, Laterite
Karnataka,Whole Year ,Arecanut,24229,113409, Laterite
Karnataka,Whole Year ,Arecanut,26931,126056, Laterite
Karnataka,Whole Year ,Arecanut,28518,133485, Laterite
Karnataka,Whole Year ,Arecanut,33336,422764, Laterite
Karnataka,Whole Year ,Arecanut,32199,260754, Laterite
Karnataka,Whole Year ,Arecanut,29415,236083, Laterite
Karnataka,Whole Year ,Arecanut,26291,345913, Laterite
Karnataka,Whole Year ,Arecanut,32316,232268, Laterite
Karnataka,Whole Year ,Arecanut,219,306, Laterite
Karnataka,Whole Year ,Arecanut,7,47, Laterite
Karnataka,Whole Year ,Arecanut,17,24, Laterite
Karnataka,Whole Year ,Arecanut,10,14, Laterite
Karnataka,Whole Year ,Arecanut,8,11, Laterite
Karnataka,Whole Year ,Arecanut,11,15, Laterite
Karnataka,Whole Year ,Arecanut,15,101, Laterite
Karnataka,Whole Year ,Arecanut,18,25, Laterite
Karnataka,Whole Year ,Arecanut,17,114, Laterite
Karnataka,Whole Year ,Arecanut,9,61, Laterite
Karnataka,Whole Year ,Arecanut,15,101, Laterite
Karnataka,Whole Year ,Arecanut,16,173, Laterite
Karnataka,Whole Year ,Arecanut,16,130, Laterite
Karnataka,Whole Year ,Arecanut,4,32, Laterite
Karnataka,Whole Year ,Arecanut,17,189, Laterite
Karnataka,Whole Year ,Arecanut,14,130, Laterite
Karnataka,Whole Year ,Arecanut,2,3, Laterite
Karnataka,Whole Year ,Arecanut,3,4, Laterite
Karnataka,Whole Year ,Arecanut,3,19, Laterite
Karnataka,Whole Year ,Arecanut,3,4, Laterite
Karnataka,Whole Year ,Arecanut,3,19, Laterite
Karnataka,Whole Year ,Arecanut,3,19, Laterite
Karnataka,Whole Year ,Arecanut,3,19, Laterite
Karnataka,Whole Year ,Arecanut,3,32, Laterite
Karnataka,Whole Year ,Arecanut,5,46, Laterite
Karnataka,Whole Year ,Arecanut,1793,1752, Laterite
Karnataka,Whole Year ,Arecanut,1805,9666, Laterite
Karnataka,Whole Year ,Arecanut,1922,1878, Laterite
Karnataka,Whole Year ,Arecanut,2128,2079, Laterite
Karnataka,Whole Year ,Arecanut,3193,3120, Laterite
Karnataka,Whole Year ,Arecanut,3483,3403, Laterite
Karnataka,Whole Year ,Arecanut,3680,19706, Laterite
Karnataka,Whole Year ,Arecanut,3819,3732, Laterite
Karnataka,Whole Year ,Arecanut,3880,20777, Laterite
Karnataka,Whole Year ,Arecanut,3928,21034, Laterite
Karnataka,Whole Year ,Arecanut,4110,22009, Laterite
Karnataka,Whole Year ,Arecanut,4192,45327, Laterite
Karnataka,Whole Year ,Arecanut,4325,31193, Laterite
Karnataka,Whole Year ,Arecanut,4598,33161, Laterite
Karnataka,Whole Year ,Arecanut,4405,34430, Laterite
Karnataka,Whole Year ,Arecanut,32,296, Laterite
Karnataka,Whole Year ,Arecanut,225,1515, Laterite
Karnataka,Whole Year ,Arecanut,360,503, Laterite
Karnataka,Whole Year ,Arecanut,507,708, Laterite
Karnataka,Whole Year ,Arecanut,634,886, Laterite
Karnataka,Whole Year ,Arecanut,717,1002, Laterite
Karnataka,Whole Year ,Arecanut,715,4816, Laterite
Karnataka,Whole Year ,Arecanut,794,1109, Laterite
Karnataka,Whole Year ,Arecanut,922,6210, Laterite
Karnataka,Whole Year ,Arecanut,1043,7025, Laterite
Karnataka,Whole Year ,Arecanut,1288,8675, Laterite
Karnataka,Whole Year ,Arecanut,1580,17084, Laterite
Karnataka,Whole Year ,Arecanut,1655,13403, Laterite
Karnataka,Whole Year ,Arecanut,1873,15033, Laterite
Karnataka,Whole Year ,Arecanut,1882,20963, Laterite
Karnataka,Whole Year ,Arecanut,2314,21410, Laterite
Karnataka,Whole Year ,Arecanut,959,1342, Laterite
Karnataka,Whole Year ,Arecanut,1097,7388, Laterite
Karnataka,Whole Year ,Arecanut,1198,1676, Laterite
Karnataka,Whole Year ,Arecanut,1230,1721, Laterite
Karnataka,Whole Year ,Arecanut,1344,1880, Laterite
Karnataka,Whole Year ,Arecanut,1386,1939, Laterite
Karnataka,Whole Year ,Arecanut,1423,9582, Laterite
Karnataka,Whole Year ,Arecanut,2298,3215, Laterite
Karnataka,Whole Year ,Arecanut,2851,19199, Laterite
Karnataka,Whole Year ,Arecanut,2994,20162, Laterite
Karnataka,Whole Year ,Arecanut,3067,20653, Laterite
Karnataka,Whole Year ,Arecanut,3612,39056, Laterite
Karnataka,Whole Year ,Arecanut,3838,31081, Laterite
Karnataka,Whole Year ,Arecanut,3877,31117, Laterite
Karnataka,Whole Year ,Arecanut,3894,43373, Laterite
Karnataka,Whole Year ,Arecanut,4613,42682, Laterite
Karnataka,Whole Year ,Arecanut,111,155, Laterite
Karnataka,Whole Year ,Arecanut,111,749, Laterite
Karnataka,Whole Year ,Arecanut,86,120, Laterite
Karnataka,Whole Year ,Arecanut,81,113, Laterite
Karnataka,Whole Year ,Arecanut,67,94, Laterite
Karnataka,Whole Year ,Arecanut,54,76, Laterite
Karnataka,Whole Year ,Arecanut,54,364, Laterite
Karnataka,Whole Year ,Arecanut,54,76, Laterite
Karnataka,Whole Year ,Arecanut,630,881, Laterite
Karnataka,Whole Year ,Arecanut,674,4539, Laterite
Karnataka,Whole Year ,Arecanut,700,979, Laterite
Karnataka,Whole Year ,Arecanut,732,1023, Laterite
Karnataka,Whole Year ,Arecanut,816,1141, Laterite
Karnataka,Whole Year ,Arecanut,879,1229, Laterite
Karnataka,Whole Year ,Arecanut,833,5610, Laterite
Karnataka,Whole Year ,Arecanut,868,1213, Laterite
Karnataka,Whole Year ,Arecanut,620,4176, Laterite
Karnataka,Whole Year ,Arecanut,653,4398, Laterite
Karnataka,Whole Year ,Arecanut,851,5731, Laterite
Karnataka,Whole Year ,Arecanut,873,9440, Laterite
Karnataka,Whole Year ,Arecanut,883,7151, Laterite
Karnataka,Whole Year ,Arecanut,1081,8676, Laterite
Karnataka,Whole Year ,Arecanut,986,10983, Laterite
Karnataka,Whole Year ,Arecanut,674,6236, Laterite
Karnataka,Whole Year ,Arecanut,600,426, Laterite
Karnataka,Whole Year ,Arecanut,453,1589, Laterite
Karnataka,Whole Year ,Arecanut,400,284, Laterite
Karnataka,Whole Year ,Arecanut,798,566, Laterite
Karnataka,Whole Year ,Arecanut,645,458, Laterite
Karnataka,Whole Year ,Arecanut,676,480, Laterite
Karnataka,Whole Year ,Arecanut,556,1950, Laterite
Karnataka,Whole Year ,Arecanut,1026,728, Laterite
Karnataka,Whole Year ,Arecanut,911,3195, Laterite
Karnataka,Whole Year ,Arecanut,1109,3890, Laterite
Karnataka,Whole Year ,Arecanut,1066,3739, Laterite
Karnataka,Whole Year ,Arecanut,1375,14868, Laterite
Karnataka,Whole Year ,Arecanut,1424,11532, Laterite
Karnataka,Whole Year ,Arecanut,1527,12256, Laterite
Karnataka,Whole Year ,Arecanut,1617,18011, Laterite
Karnataka,Whole Year ,Arecanut,1786,16525, Laterite
Karnataka,Whole Year ,Arecanut,868,5846, Laterite
Karnataka,Whole Year ,Arecanut,2051,13813, Laterite
Karnataka,Whole Year ,Arecanut,2063,13894, Laterite
Karnataka,Whole Year ,Arecanut,2330,25194, Laterite
Karnataka,Whole Year ,Arecanut,2331,18877, Laterite
Karnataka,Whole Year ,Arecanut,1329,10666, Laterite
Karnataka,Whole Year ,Arecanut,1274,14190, Laterite
Karnataka,Whole Year ,Arecanut,1452,13435, Laterite
Karnataka,Whole Year ,Arecanut,26588,40010, Laterite
Karnataka,Whole Year ,Arecanut,19163,137087, Laterite
Karnataka,Whole Year ,Arecanut,23927,36005, Laterite
Karnataka,Whole Year ,Arecanut,26359,39665, Laterite
Karnataka,Whole Year ,Arecanut,28039,42193, Laterite
Karnataka,Whole Year ,Arecanut,29150,43865, Laterite
Karnataka,Whole Year ,Arecanut,31167,222961, Laterite
Karnataka,Whole Year ,Arecanut,32938,49565, Laterite
Karnataka,Whole Year ,Arecanut,35492,253901, Laterite
Karnataka,Whole Year ,Arecanut,37631,269202, Laterite
Karnataka,Whole Year ,Arecanut,41185,294627, Laterite
Karnataka,Whole Year ,Arecanut,43530,373631, Laterite
Karnataka,Whole Year ,Arecanut,45411,243442, Laterite
Karnataka,Whole Year ,Arecanut,47478,254522, Laterite
Karnataka,Whole Year ,Arecanut,48401,538587, Laterite
Karnataka,Whole Year ,Arecanut,51689,386605, Laterite
Karnataka,Whole Year ,Arecanut,7282,8932, Laterite
Karnataka,Whole Year ,Arecanut,7649,43262, Laterite
Karnataka,Whole Year ,Arecanut,10428,12791, Laterite
Karnataka,Whole Year ,Arecanut,12628,15490, Laterite
Karnataka,Whole Year ,Arecanut,15459,18962, Laterite
Karnataka,Whole Year ,Arecanut,16197,19867, Laterite
Karnataka,Whole Year ,Arecanut,19044,107710, Laterite
Karnataka,Whole Year ,Arecanut,19584,24022, Laterite
Karnataka,Whole Year ,Arecanut,19937,112761, Laterite
Karnataka,Whole Year ,Arecanut,22058,124757, Laterite
Karnataka,Whole Year ,Arecanut,25045,141651, Laterite
Karnataka,Whole Year ,Arecanut,29014,259664, Laterite
Karnataka,Whole Year ,Arecanut,29807,217923, Laterite
Karnataka,Whole Year ,Arecanut,30917,226039, Laterite
Karnataka,Whole Year ,Arecanut,29334,241183, Laterite
Karnataka,Whole Year ,Arecanut,32775,314901, Laterite
Karnataka,Whole Year ,Arecanut,3629,30376, Laterite
Karnataka,Whole Year ,Arecanut,4012,7157, Laterite
Karnataka,Whole Year ,Arecanut,4877,8700, Laterite
Karnataka,Whole Year ,Arecanut,4954,8838, Laterite
Karnataka,Whole Year ,Arecanut,5019,8954, Laterite
Karnataka,Whole Year ,Arecanut,5127,42915, Laterite
Karnataka,Whole Year ,Arecanut,5174,9230, Laterite
Karnataka,Whole Year ,Arecanut,5294,44313, Laterite
Karnataka,Whole Year ,Arecanut,5474,45820, Laterite
Karnataka,Whole Year ,Arecanut,5864,49084, Laterite
Karnataka,Whole Year ,Arecanut,7028,86311, Laterite
Karnataka,Whole Year ,Arecanut,7403,57642, Laterite
Karnataka,Whole Year ,Arecanut,7501,58405, Laterite
Karnataka,Whole Year ,Arecanut,7714,60751, Laterite
Karnataka,Whole Year ,Arecanut,7856,109506, Laterite
Karnataka,Whole Year ,Arecanut,9363,12727, Laterite
Karnataka,Whole Year ,Arecanut,9728,63023, Laterite
Karnataka,Whole Year ,Arecanut,11160,15169, Laterite
Karnataka,Whole Year ,Arecanut,11483,15608, Laterite
Karnataka,Whole Year ,Arecanut,12177,16552, Laterite
Karnataka,Whole Year ,Arecanut,12287,16701, Laterite
Karnataka,Whole Year ,Arecanut,14324,92799, Laterite
Karnataka,Whole Year ,Arecanut,14813,20135, Laterite
Karnataka,Whole Year ,Arecanut,14988,97101, Laterite
Karnataka,Whole Year ,Arecanut,15801,102368, Laterite
Karnataka,Whole Year ,Arecanut,16078,104162, Laterite
Karnataka,Whole Year ,Arecanut,16634,232441, Laterite
Karnataka,Whole Year ,Arecanut,17075,240463, Laterite
Karnataka,Whole Year ,Arecanut,17746,249912, Laterite
Karnataka,Whole Year ,Arecanut,17671,196828, Laterite
Karnataka,Whole Year ,Arecanut,17912,227247, Laterite
Kerala,Whole Year ,Arecanut,2253,1518, Laterite
Kerala,Whole Year ,Arecanut,2067,766, Laterite
Kerala,Whole Year ,Arecanut,2308,1043, Laterite
Kerala,Whole Year ,Arecanut,2205,917, Laterite
Kerala,Whole Year ,Arecanut,2389,792, Laterite
Kerala,Whole Year ,Arecanut,2441,1016, Laterite
Kerala,Whole Year ,Arecanut,2416,978, Laterite
Kerala,Whole Year ,Arecanut,2376,1006, Laterite
Kerala,Whole Year ,Arecanut,2353,950, Laterite
Kerala,Whole Year ,Arecanut,2021,671, Laterite
Kerala,Whole Year ,Arecanut,1696,687, Laterite
Kerala,Whole Year ,Arecanut,1577,955, Laterite
Kerala,Whole Year ,Arecanut,1711,1008, Laterite
Kerala,Whole Year ,Arecanut,1608.73,769.04, Laterite
Kerala,Whole Year ,Arecanut,1615.43,659.29, Laterite
Kerala,Whole Year ,Arecanut,1387,682, Laterite
Kerala,Whole Year ,Arecanut,1304,513, Laterite
Kerala,Whole Year ,Arecanut,1332,641, Laterite
Kerala,Whole Year ,Arecanut,3513,6148, Laterite
Kerala,Whole Year ,Arecanut,3604,1941, Laterite
Kerala,Whole Year ,Arecanut,3964,2661, Laterite
Kerala,Whole Year ,Arecanut,4238,3349, Laterite
Kerala,Whole Year ,Arecanut,4662,3607, Laterite
Kerala,Whole Year ,Arecanut,4886,3728, Laterite
Kerala,Whole Year ,Arecanut,5275,3813, Laterite
Kerala,Whole Year ,Arecanut,5679,4245, Laterite
Kerala,Whole Year ,Arecanut,5644,6050, Laterite
Kerala,Whole Year ,Arecanut,4908,5020, Laterite
Kerala,Whole Year ,Arecanut,5207,6395, Laterite
Kerala,Whole Year ,Arecanut,4783,5564, Laterite
Kerala,Whole Year ,Arecanut,4674,5130, Laterite
Kerala,Whole Year ,Arecanut,4549.93,4889.9, Laterite
Kerala,Whole Year ,Arecanut,4943.83,4639.87, Laterite
Kerala,Whole Year ,Arecanut,4754,4052, Laterite
Kerala,Whole Year ,Arecanut,4463,3924, Laterite
Kerala,Whole Year ,Arecanut,4133,4533, Laterite
Kerala,Whole Year ,Arecanut,4616,7131, Laterite
Kerala,Whole Year ,Arecanut,2899,2792, Laterite
Kerala,Whole Year ,Arecanut,3348,3312, Laterite
Kerala,Whole Year ,Arecanut,3682,3805, Laterite
Kerala,Whole Year ,Arecanut,3942,3432, Laterite
Kerala,Whole Year ,Arecanut,4096,3846, Laterite
Kerala,Whole Year ,Arecanut,3831,3635, Laterite
Kerala,Whole Year ,Arecanut,4054,4351, Laterite
Kerala,Whole Year ,Arecanut,4009,4669, Laterite
Kerala,Whole Year ,Arecanut,3416,5041, Laterite
Kerala,Whole Year ,Arecanut,3451,3886, Laterite
Kerala,Whole Year ,Arecanut,3173,3778, Laterite
Kerala,Whole Year ,Arecanut,2753,3148, Laterite
Kerala,Whole Year ,Arecanut,2520.54,1789.52, Laterite
Kerala,Whole Year ,Arecanut,2708.92,2507.34, Laterite
Kerala,Whole Year ,Arecanut,2569,2379, Laterite
Kerala,Whole Year ,Arecanut,2381,1795, Laterite
Kerala,Whole Year ,Arecanut,2264,1748, Laterite
Kerala,Whole Year ,Arecanut,10588,14786, Laterite
Kerala,Whole Year ,Arecanut,12360,10794, Laterite
Kerala,Whole Year ,Arecanut,12630,12191, Laterite
Kerala,Whole Year ,Arecanut,13274,12923, Laterite
Kerala,Whole Year ,Arecanut,14436,14237, Laterite
Kerala,Whole Year ,Arecanut,14182,14737, Laterite
Kerala,Whole Year ,Arecanut,13489,14692, Laterite
Kerala,Whole Year ,Arecanut,13776,14743, Laterite
Kerala,Whole Year ,Arecanut,14104,16486, Laterite
Kerala,Whole Year ,Arecanut,12806,14207, Laterite
Kerala,Whole Year ,Arecanut,11262,10605, Laterite
Kerala,Whole Year ,Arecanut,11520,14655, Laterite
Kerala,Whole Year ,Arecanut,10674,13516, Laterite
Kerala,Whole Year ,Arecanut,11666.43,12018.1, Laterite
Kerala,Whole Year ,Arecanut,10687.29,13925.23, Laterite
Kerala,Whole Year ,Arecanut,10649,13529, Laterite
Kerala,Whole Year ,Arecanut,9959,12103, Laterite
Kerala,Whole Year ,Arecanut,9180,10660, Laterite
Kerala,Whole Year ,Arecanut,9170,13737, Laterite
Kerala,Whole Year ,Arecanut,10832,17899, Laterite
Kerala,Whole Year ,Arecanut,12738,25032, Laterite
Kerala,Whole Year ,Arecanut,13515,26359, Laterite
Kerala,Whole Year ,Arecanut,14579,21813, Laterite
Kerala,Whole Year ,Arecanut,15183,30363, Laterite
Kerala,Whole Year ,Arecanut,15832,29577, Laterite
Kerala,Whole Year ,Arecanut,17432,31702, Laterite
Kerala,Whole Year ,Arecanut,17622,32701, Laterite
Kerala,Whole Year ,Arecanut,14910,35289, Laterite
Kerala,Whole Year ,Arecanut,15060,43474, Laterite
Kerala,Whole Year ,Arecanut,14927,37446, Laterite
Kerala,Whole Year ,Arecanut,15256,27680, Laterite
Kerala,Whole Year ,Arecanut,18038.61,30036.14, Laterite
Kerala,Whole Year ,Arecanut,19551.82,38142.91, Laterite
Kerala,Whole Year ,Arecanut,18937,36797, Laterite
Kerala,Whole Year ,Arecanut,19488,33652, Laterite
Kerala,Whole Year ,Arecanut,18733,51406, Laterite
Kerala,Whole Year ,Arecanut,2626,2430, Laterite
Kerala,Whole Year ,Arecanut,1941,1593, Laterite
Kerala,Whole Year ,Arecanut,2235,1442, Laterite
Kerala,Whole Year ,Arecanut,2442,1144, Laterite
Kerala,Whole Year ,Arecanut,2382,1321, Laterite
Kerala,Whole Year ,Arecanut,2502,1710, Laterite
Kerala,Whole Year ,Arecanut,2322,1380, Laterite
Kerala,Whole Year ,Arecanut,2525,1392, Laterite
Kerala,Whole Year ,Arecanut,2485,1794, Laterite
Kerala,Whole Year ,Arecanut,2398,1699, Laterite
Kerala,Whole Year ,Arecanut,2297,1382, Laterite
Kerala,Whole Year ,Arecanut,2236,1686, Laterite
Kerala,Whole Year ,Arecanut,2122,1587, Laterite
Kerala,Whole Year ,Arecanut,2006.87,1164.47, Laterite
Kerala,Whole Year ,Arecanut,2443.6,2005.8, Laterite
Kerala,Whole Year ,Arecanut,2377,1453, Laterite
Kerala,Whole Year ,Arecanut,1913,1251, Laterite
Kerala,Whole Year ,Arecanut,1906,1443, Laterite
Kerala,Whole Year ,Arecanut,1389,868, Laterite
Kerala,Whole Year ,Arecanut,1130,816, Laterite
Kerala,Whole Year ,Arecanut,1215,671, Laterite
Kerala,Whole Year ,Arecanut,1443,808, Laterite
Kerala,Whole Year ,Arecanut,1587,725, Laterite
Kerala,Whole Year ,Arecanut,1767,1085, Laterite
Kerala,Whole Year ,Arecanut,1952,1259, Laterite
Kerala,Whole Year ,Arecanut,2109,1257, Laterite
Kerala,Whole Year ,Arecanut,2081,1201, Laterite
Kerala,Whole Year ,Arecanut,1940,1455, Laterite
Kerala,Whole Year ,Arecanut,1917,1621, Laterite
Kerala,Whole Year ,Arecanut,1854,1346, Laterite
Kerala,Whole Year ,Arecanut,1731,1333, Laterite
Kerala,Whole Year ,Arecanut,1681.22,1239.36, Laterite
Kerala,Whole Year ,Arecanut,1747.49,1271.58, Laterite
Kerala,Whole Year ,Arecanut,1650,1074, Laterite
